pdfId,url,status,contentType,contentLength,ok,error,catalogPages
3aaf47cac9444a96969e48425ceee23a,https://static.wixstatic.com/ugd/d8e7ad_3aaf47cac9444a96969e48425ceee23a.pdf,200,application/pdf,83846,PASS,,G5 t=21 «המרות יחידות ומדידת משקל» lv=b /worksheets?grade=5&topic=21
3ac93dc4b8814eaa8d120e2f3802f27b,https://static.wixstatic.com/ugd/d8e7ad_3ac93dc4b8814eaa8d120e2f3802f27b.pdf,200,application/pdf,251477,PASS,,G9 t=22 «משולש שווה־צלעות — העמקה ורשות — לכיתה ט׳» lv=one /worksheets?grade=9&topic=22
3b2a86c6eda04c9f8306847cf8b3a1b5,https://static.wixstatic.com/ugd/d8e7ad_3b2a86c6eda04c9f8306847cf8b3a1b5.pdf,200,application/pdf,89351,PASS,,G6 t=19 «אחוז כחלק מכמות» lv=a /worksheets?grade=6&topic=19
3b57e8050f754ce894f18531810f8f51,https://static.wixstatic.com/ugd/d8e7ad_3b57e8050f754ce894f18531810f8f51.pdf,200,application/pdf,83832,PASS,,G9 t=16 «חוקי חזקות» lv=b /worksheets?grade=9&topic=16
3b7080759e5240fe8f7faa8e0e261084,https://static.wixstatic.com/ugd/d8e7ad_3b7080759e5240fe8f7faa8e0e261084.pdf,200,application/pdf,1180466,PASS,,G1 t=1 «מונים בלי לפספס» lv=a /worksheets?grade=1&topic=1
3b76f7b2dabe498b845a8441a2fcb896,https://static.wixstatic.com/ugd/d8e7ad_3b76f7b2dabe498b845a8441a2fcb896.pdf,200,application/pdf,507482,PASS,,G7 t=1 «מספרים מכוונים — ישר המספרים וערך מוחלט» lv=c /worksheets?grade=7&topic=1
3b791261d41b449ba45a234b5294483d,https://static.wixstatic.com/ugd/d8e7ad_3b791261d41b449ba45a234b5294483d.pdf,200,application/pdf,61395,PASS,,G4 t=11 «שבר ייצוגים ושמות שקולים» lv=a /worksheets?grade=4&topic=11
3b9f18232fdc42f3bd8c0d9e236a16cd,https://static.wixstatic.com/ugd/d8e7ad_3b9f18232fdc42f3bd8c0d9e236a16cd.pdf,200,application/pdf,134027,PASS,,G9 t=17 «שורשים» lv=c /worksheets?grade=9&topic=17
3c2c3c3769aa4587afc8c9d0a04f049f,https://static.wixstatic.com/ugd/d8e7ad_3c2c3c3769aa4587afc8c9d0a04f049f.pdf,200,application/pdf,148533,PASS,,G8 t=51 «הסתברות — ניסוי והוגנות» lv=a /worksheets?grade=8&topic=51
3d2b6937dd0d41f5a29cf37975fc2145,https://static.wixstatic.com/ugd/d8e7ad_3d2b6937dd0d41f5a29cf37975fc2145.pdf,200,application/pdf,223798,PASS,,G8 t=53 «אי־שוויון גרפי» lv=a /worksheets?grade=8&topic=53
3d56bca1424241c29d27bdf2fda0daef,https://static.wixstatic.com/ugd/d8e7ad_3d56bca1424241c29d27bdf2fda0daef.pdf,200,application/pdf,852831,PASS,,G3 t=11 «שברי יחידה וחלק משלם» lv=c /worksheets?grade=3&topic=11
3e3b24d65be44a87a1c95640bbb44611,https://static.wixstatic.com/ugd/d8e7ad_3e3b24d65be44a87a1c95640bbb44611.pdf,200,application/pdf,46840,PASS,,G9 t=33 «גיאומטריה חישובית — משולש» lv=a /worksheets?grade=9&topic=33
3e7dd7eaab2c4322b686b47ddb58b46a,https://static.wixstatic.com/ugd/d8e7ad_3e7dd7eaab2c4322b686b47ddb58b46a.pdf,200,application/pdf,57275,PASS,,G7 t=50 «משימת הערכה 1» lv=c /worksheets?grade=7&topic=50
3f0642dc56b74ae7999a58732368cf68,https://static.wixstatic.com/ugd/d8e7ad_3f0642dc56b74ae7999a58732368cf68.pdf,200,application/pdf,113024,PASS,,G3 t=24 «אוספים נתונים» lv=a /worksheets?grade=3&topic=24
3f0c8c1007de4a3f8443c1533db78c27,https://static.wixstatic.com/ugd/d8e7ad_3f0c8c1007de4a3f8443c1533db78c27.pdf,200,application/pdf,529486,PASS,,G3 t=10 «חילוק והקשר ההפוך לכפל» lv=a /worksheets?grade=3&topic=10
3f9546987fea4b9aa4294249ea017278,https://static.wixstatic.com/ugd/d8e7ad_3f9546987fea4b9aa4294249ea017278.pdf,200,application/pdf,79006,PASS,,G9 t=41 «פירוק לגורמים 1 — הוצאת גורם משותף» lv=a /worksheets?grade=9&topic=41
3fc6ed9403a94715a8754bcb71b2787f,https://static.wixstatic.com/ugd/d8e7ad_3fc6ed9403a94715a8754bcb71b2787f.pdf,200,application/pdf,95984,PASS,,G8 t=50 «הסתברות — מרחב תוצאות» lv=a /worksheets?grade=8&topic=50
3fddf5c02e2745eca67a93ac3e063172,https://static.wixstatic.com/ugd/d8e7ad_3fddf5c02e2745eca67a93ac3e063172.pdf,200,application/pdf,76766,PASS,,G4 t=1 «מספרים עד מיליון קריאה ופירוק» lv=c /worksheets?grade=4&topic=1
4008f04978f9488c85e916d69a753323,https://static.wixstatic.com/ugd/d8e7ad_4008f04978f9488c85e916d69a753323.pdf,200,application/pdf,94159,PASS,,G9 t=2 «פירוק לגורמים» lv=b /worksheets?grade=9&topic=2
4093188d300f4529acccd64aeb2d0b52,https://static.wixstatic.com/ugd/d8e7ad_4093188d300f4529acccd64aeb2d0b52.pdf,200,application/pdf,1105086,PASS,,G2 t=29 «סימטרייה שיקופית אינטואיטיבית» lv=b /worksheets?grade=2&topic=29
409b02d9f18a40109671432a0d379f22,https://static.wixstatic.com/ugd/d8e7ad_409b02d9f18a40109671432a0d379f22.pdf,200,application/pdf,40333,PASS,,G9 t=33 «גיאומטריה חישובית — משולש» lv=c /worksheets?grade=9&topic=33
40c4c02dadac47dd9f3eac3dfa716650,https://static.wixstatic.com/ugd/d8e7ad_40c4c02dadac47dd9f3eac3dfa716650.pdf,200,application/pdf,219610,PASS,,G8 t=53 «אי־שוויון גרפי» lv=b /worksheets?grade=8&topic=53
40f2c2216dce473da84e2a52c8f6d3d1,https://static.wixstatic.com/ugd/d8e7ad_40f2c2216dce473da84e2a52c8f6d3d1.pdf,200,application/pdf,72748,PASS,,G7 t=5 «סדר פעולות החשבון במספרים מכוונים» lv=a /worksheets?grade=7&topic=5
425c4cfaa0834530abde0f5aa8347128,https://static.wixstatic.com/ugd/d8e7ad_425c4cfaa0834530abde0f5aa8347128.pdf,200,application/pdf,46093,PASS,,G9 t=45 «הפרש ריבועים» lv=c /worksheets?grade=9&topic=45
42701040b879426c943ea19441246e1b,https://static.wixstatic.com/ugd/d8e7ad_42701040b879426c943ea19441246e1b.pdf,200,application/pdf,73607,PASS,,G5 t=4 «חילוק מאונך ושארית» lv=c /worksheets?grade=5&topic=4
4284c9ef9ae8489e8b0cf066a4b642fb,https://static.wixstatic.com/ugd/d8e7ad_4284c9ef9ae8489e8b0cf066a4b642fb.pdf,200,application/pdf,71727,PASS,,G8 t=16 «ארגון נתונים» lv=c /worksheets?grade=8&topic=16
42e3101305374c1890f9f10d550b13ca,https://static.wixstatic.com/ugd/d8e7ad_42e3101305374c1890f9f10d550b13ca.pdf,200,application/pdf,99008,PASS,,G4 t=18 «מלבנים ריבועים ויחסי הכלה» lv=b /worksheets?grade=4&topic=18
42f063f1b6b44000bdfacb5d927a0524,https://static.wixstatic.com/ugd/d8e7ad_42f063f1b6b44000bdfacb5d927a0524.pdf,200,application/pdf,89682,PASS,,G7 t=28 «הסתברות — היכרות» lv=a /worksheets?grade=7&topic=28
4316de8b7b304da38d3f47c67bcbb169,https://static.wixstatic.com/ugd/d8e7ad_4316de8b7b304da38d3f47c67bcbb169.pdf,200,application/pdf,166460,PASS,,G8 t=12 «פיתגורס מורכב» lv=a /worksheets?grade=8&topic=12
433c4bb73f7545d8997ed55b1dcd0ed4,https://static.wixstatic.com/ugd/d8e7ad_433c4bb73f7545d8997ed55b1dcd0ed4.pdf,200,application/pdf,149079,PASS,,G9 t=32 «הרחבת מערכת הצירים חלק 2 — יישום והעמקה — לכיתה ט׳» lv=c /worksheets?grade=9&topic=32
435846964cae4c21bf8fa6685bc9f89a,https://static.wixstatic.com/ugd/d8e7ad_435846964cae4c21bf8fa6685bc9f89a.pdf,200,application/pdf,111691,PASS,,G5 t=32 «נעלמים ומשוואות בשברים» lv=c /worksheets?grade=5&topic=32
43bd9f8b67bc40bc9f653764eba1a930,https://static.wixstatic.com/ugd/d8e7ad_43bd9f8b67bc40bc9f653764eba1a930.pdf,200,application/pdf,81682,PASS,,G9 t=2 «פירוק לגורמים» lv=c /worksheets?grade=9&topic=2
43c898389ca74873a6972e49f6ae024e,https://static.wixstatic.com/ugd/d8e7ad_43c898389ca74873a6972e49f6ae024e.pdf,200,application/pdf,99865,PASS,,G6 t=7 «אלגוריתם חילוק שברים והופכי» lv=c /worksheets?grade=6&topic=7
43edba2842ed4083ad4f6c847665c9b8,https://static.wixstatic.com/ugd/d8e7ad_43edba2842ed4083ad4f6c847665c9b8.pdf,200,application/pdf,538910,PASS,,G3 t=25 «כסף» lv=c /worksheets?grade=3&topic=25
4472f21222ff44e7adb3aa5cefa91435,https://static.wixstatic.com/ugd/d8e7ad_4472f21222ff44e7adb3aa5cefa91435.pdf,200,application/pdf,70731,PASS,,G3 t=6 «חיבור בטור עם המרה» lv=b /worksheets?grade=3&topic=6
451e1aaba1cd4811a3929697d2049b4a,https://static.wixstatic.com/ugd/d8e7ad_451e1aaba1cd4811a3929697d2049b4a.pdf,200,application/pdf,1453471,PASS,,G2 t=15 «מספרים עד 1000» lv=a /worksheets?grade=2&topic=15
453125b31ea24576910f04f190698bdc,https://static.wixstatic.com/ugd/d8e7ad_453125b31ea24576910f04f190698bdc.pdf,200,application/pdf,44746,PASS,,G9 t=12 «קדם אנליזה — מפונקציות לגרפים ובחזרה» lv=c /worksheets?grade=9&topic=12
4591b9e193264cad8fc7c1c35a09e010,https://static.wixstatic.com/ugd/d8e7ad_4591b9e193264cad8fc7c1c35a09e010.pdf,200,application/pdf,113268,PASS,,G3 t=24 «אוספים נתונים» lv=b /worksheets?grade=3&topic=24
4682de36b557484ead900a3f1d3afd0e,https://static.wixstatic.com/ugd/d8e7ad_4682de36b557484ead900a3f1d3afd0e.pdf,200,application/pdf,80262,PASS,,G7 t=4 «חילוק מספרים מכוונים» lv=c /worksheets?grade=7&topic=4
46df9eaca3ff48b581474f29bab19c80,https://static.wixstatic.com/ugd/d8e7ad_46df9eaca3ff48b581474f29bab19c80.pdf,200,application/pdf,96840,PASS,,G6 t=8 «כפל וחילוק שברים בחירת פעולה» lv=c /worksheets?grade=6&topic=8
474a51d8ec314fcf98a43d2c0bf49e91,https://static.wixstatic.com/ugd/d8e7ad_474a51d8ec314fcf98a43d2c0bf49e91.pdf,200,application/pdf,80617,PASS,,G4 t=28 «משולשים מיון ובנייה» lv=b /worksheets?grade=4&topic=28
47d4638e1a904015b1d8f724681bb799,https://static.wixstatic.com/ugd/d8e7ad_47d4638e1a904015b1d8f724681bb799.pdf,200,application/pdf,940518,PASS,,G2 t=5 «חיבור דו ספרתי ללא המרה» lv=b /worksheets?grade=2&topic=5
480bdf8fe18a4fa7b03b29da5901a9ff,https://static.wixstatic.com/ugd/d8e7ad_480bdf8fe18a4fa7b03b29da5901a9ff.pdf,200,application/pdf,264192,PASS,,G8 t=9 «שינויים עוקבים» lv=b /worksheets?grade=8&topic=9
48426185c96d4a0ca1006f514d155757,https://static.wixstatic.com/ugd/d8e7ad_48426185c96d4a0ca1006f514d155757.pdf,200,application/pdf,531338,PASS,,G3 t=9 «כפל עובדות ומבנים» lv=a /worksheets?grade=3&topic=9
48a794452e1846119fddd0e5d91da524,https://static.wixstatic.com/ugd/d8e7ad_48a794452e1846119fddd0e5d91da524.pdf,200,application/pdf,96231,PASS,,G8 t=57 «העמקה — חקר והכללה» lv=one /worksheets?grade=8&topic=57
48ecf4e316e14ab185bcbf726f86a09f,https://static.wixstatic.com/ugd/d8e7ad_48ecf4e316e14ab185bcbf726f86a09f.pdf,200,application/pdf,1198773,PASS,,G2 t=16 «כפל קבוצות שוות ומערכים» lv=a /worksheets?grade=2&topic=16
4901e467c30a42f19490fad085c048b3,https://static.wixstatic.com/ugd/d8e7ad_4901e467c30a42f19490fad085c048b3.pdf,200,application/pdf,1037696,PASS,,G1 t=22 «בעיות מילוליות פשוטות» lv=c /worksheets?grade=1&topic=22
49711853d5da421e8e4c1b4f18ff46a3,https://static.wixstatic.com/ugd/d8e7ad_49711853d5da421e8e4c1b4f18ff46a3.pdf,200,application/pdf,49562,PASS,,G8 t=61 «אינטרפולציה ואקסטרפולציה» lv=b /worksheets?grade=8&topic=61
4994bc3777ef4ddd82f21d455a0cd2f5,https://static.wixstatic.com/ugd/d8e7ad_4994bc3777ef4ddd82f21d455a0cd2f5.pdf,200,application/pdf,832668,PASS,,G2 t=24 «בעיות מילוליות וכסף פשוט» lv=b /worksheets?grade=2&topic=24
49dab9ee86ab4a1695a9c2d9907c1352,https://static.wixstatic.com/ugd/d8e7ad_49dab9ee86ab4a1695a9c2d9907c1352.pdf,200,application/pdf,113999,PASS,,G7 t=7 «שורש ריבועי» lv=a /worksheets?grade=7&topic=7
4a466ab88c3944018b9320d87f205120,https://static.wixstatic.com/ugd/d8e7ad_4a466ab88c3944018b9320d87f205120.pdf,200,application/pdf,152090,PASS,,G4 t=6 «חוקי פעולות וכפל בעשרות שלמות» lv=c /worksheets?grade=4&topic=6
4a4b639ca2fb4a2395cf6aef67d6e234,https://static.wixstatic.com/ugd/d8e7ad_4a4b639ca2fb4a2395cf6aef67d6e234.pdf,200,application/pdf,63009,PASS,,G5 t=19 «תכונות ואלכסונים במרובעים» lv=c /worksheets?grade=5&topic=19
4aba762b64b54af098827d1f386bcf68,https://static.wixstatic.com/ugd/d8e7ad_4aba762b64b54af098827d1f386bcf68.pdf,200,application/pdf,165723,PASS,,G9 t=29 «שטחים ב׳ חלק 2 — מצולעים מורכבים — לכיתה ט׳» lv=a /worksheets?grade=9&topic=29
4abf84de7ce24b71bf5e47603d0334d7,https://static.wixstatic.com/ugd/d8e7ad_4abf84de7ce24b71bf5e47603d0334d7.pdf,200,application/pdf,74091,PASS,,G5 t=2 «מספרים גדולים ערך מקום עיגול ואומדן» lv=a /worksheets?grade=5&topic=2
4b1967df36dc49db91ab058391ab8305,https://static.wixstatic.com/ugd/d8e7ad_4b1967df36dc49db91ab058391ab8305.pdf,200,application/pdf,67115,PASS,,G5 t=7 «חזרה על משמעות השבר וייצוגיו» lv=c /worksheets?grade=5&topic=7
4b290d5f7ff84bba92a8922754904fc8,https://static.wixstatic.com/ugd/d8e7ad_4b290d5f7ff84bba92a8922754904fc8.pdf,200,application/pdf,94296,PASS,,G6 t=1 «כפל שבר במספר שלם» lv=b /worksheets?grade=6&topic=1
4b7ef32fdaa04b8580e0cdbb46e4aa0d,https://static.wixstatic.com/ugd/d8e7ad_4b7ef32fdaa04b8580e0cdbb46e4aa0d.pdf,200,application/pdf,116561,PASS,,G9 t=17 «שורשים» lv=a /worksheets?grade=9&topic=17
4b9d564658a847e19435a7d2a7658290,https://static.wixstatic.com/ugd/d8e7ad_4b9d564658a847e19435a7d2a7658290.pdf,200,application/pdf,68251,PASS,,G5 t=13 «שברים גדולים מ 1 ומספרים מעורבים» lv=c /worksheets?grade=5&topic=13
4ba20c8578f14678974bb4e82a6d1431,https://static.wixstatic.com/ugd/d8e7ad_4ba20c8578f14678974bb4e82a6d1431.pdf,200,application/pdf,90510,PASS,,G7 t=27 «שכיחות יחסית חלק 2 — ניסויים ויציבות» lv=a /worksheets?grade=7&topic=27
4bd841f8e6594fc9bd30ac2ab3e138e2,https://static.wixstatic.com/ugd/d8e7ad_4bd841f8e6594fc9bd30ac2ab3e138e2.pdf,200,application/pdf,76799,PASS,,G7 t=47 «מנסרה משולשת חלק 1 — מבנה ונפח» lv=b /worksheets?grade=7&topic=47
4bf8a12b04f54b3495a28c4eb7c59aa1,https://static.wixstatic.com/ugd/d8e7ad_4bf8a12b04f54b3495a28c4eb7c59aa1.pdf,200,application/pdf,539800,PASS,,G3 t=17 «מרובעים לפי תכונות» lv=c /worksheets?grade=3&topic=17
4c0906fe2efd44d0988769bb3ae01e77,https://static.wixstatic.com/ugd/d8e7ad_4c0906fe2efd44d0988769bb3ae01e77.pdf,200,application/pdf,152063,PASS,,G9 t=11 «המלבן» lv=c /worksheets?grade=9&topic=11
4cbce46755aa48bdb2637ab19efabe5a,https://static.wixstatic.com/ugd/d8e7ad_4cbce46755aa48bdb2637ab19efabe5a.pdf,200,application/pdf,81667,PASS,,G6 t=12 «תיבות ופריסות מעבר בין דו ממד לתלת ממד» lv=b /worksheets?grade=6&topic=12
4cf55a78f5b04c76814251c24fcea4d7,https://static.wixstatic.com/ugd/d8e7ad_4cf55a78f5b04c76814251c24fcea4d7.pdf,200,application/pdf,77725,PASS,,G7 t=41 «שאלות מילוליות באמצעות משוואות» lv=b /worksheets?grade=7&topic=41
4d27373122ac435c86b829cce5b42eb5,https://static.wixstatic.com/ugd/d8e7ad_4d27373122ac435c86b829cce5b42eb5.pdf,200,application/pdf,113188,PASS,,G3 t=5 «אומדן באמצעות מספרים קרובים» lv=c /worksheets?grade=3&topic=5
4d53088bd9ca4dee89007cc14a7a33c1,https://static.wixstatic.com/ugd/d8e7ad_4d53088bd9ca4dee89007cc14a7a33c1.pdf,200,application/pdf,61400,PASS,,G6 t=22 «קנה מידה במפות ובשרטוטים» lv=c /worksheets?grade=6&topic=22
4d5649341a3c43e788bd828961fd1dda,https://static.wixstatic.com/ugd/d8e7ad_4d5649341a3c43e788bd828961fd1dda.pdf,200,application/pdf,85636,PASS,,G3 t=2 «שכנים וישר מספרים» lv=b /worksheets?grade=3&topic=2
4db357775cc94905a844a1ea64a8b28b,https://static.wixstatic.com/ugd/d8e7ad_4db357775cc94905a844a1ea64a8b28b.pdf,200,application/pdf,967663,PASS,,G2 t=20 «פי בקבוצות שוות» lv=b /worksheets?grade=2&topic=20
4ddad47c159748229fa42e74daeac8d5,https://static.wixstatic.com/ugd/d8e7ad_4ddad47c159748229fa42e74daeac8d5.pdf,200,application/pdf,72622,PASS,,G8 t=6 «אחוזים — ייצוגים» lv=b /worksheets?grade=8&topic=6
4e226ab096ab4f22a1019bc81e542401,https://static.wixstatic.com/ugd/d8e7ad_4e226ab096ab4f22a1019bc81e542401.pdf,200,application/pdf,109605,PASS,,G3 t=5 «אומדן באמצעות מספרים קרובים» lv=b /worksheets?grade=3&topic=5
4ea72c7bc2da42169cf54e1c5d5174ea,https://static.wixstatic.com/ugd/d8e7ad_4ea72c7bc2da42169cf54e1c5d5174ea.pdf,200,application/pdf,57300,PASS,,G7 t=50 «משימת הערכה 1» lv=b /worksheets?grade=7&topic=50
4f950534797e45fc893d3122ef37df09,https://static.wixstatic.com/ugd/d8e7ad_4f950534797e45fc893d3122ef37df09.pdf,200,application/pdf,1081139,PASS,,G1 t=13 «שרשראות ופירמידות מספרים» lv=b /worksheets?grade=1&topic=13
4fa83be3bf83400baf867c15d9054b63,https://static.wixstatic.com/ugd/d8e7ad_4fa83be3bf83400baf867c15d9054b63.pdf,200,application/pdf,85927,PASS,,G7 t=19 «שטח משולש — העמקה» lv=c /worksheets?grade=7&topic=19
4fae6c5d4ad54d97a52e3b25a12101f0,https://static.wixstatic.com/ugd/d8e7ad_4fae6c5d4ad54d97a52e3b25a12101f0.pdf,200,application/pdf,2545663,PASS,,G1 t=19 «מרכיבים ומפרקים» lv=b /worksheets?grade=1&topic=19
4fb55b64601c4b39a715cd10d9d8fd19,https://static.wixstatic.com/ugd/d8e7ad_4fb55b64601c4b39a715cd10d9d8fd19.pdf,200,application/pdf,108705,PASS,,G4 t=9 «כפל רב ספרתי» lv=a /worksheets?grade=4&topic=9
5050767dca2d4e35bd953df51a32eb9c,https://static.wixstatic.com/ugd/d8e7ad_5050767dca2d4e35bd953df51a32eb9c.pdf,200,application/pdf,78461,PASS,,G8 t=23 «הממוצע» lv=c /worksheets?grade=8&topic=23
512187a59bb74fc1aea64cc35aa5a23f,https://static.wixstatic.com/ugd/d8e7ad_512187a59bb74fc1aea64cc35aa5a23f.pdf,200,application/pdf,58561,PASS,,G6 t=10 «חילוק מספרים עשרוניים» lv=a /worksheets?grade=6&topic=10
514a8fad839e493e9ffc4ad707872962,https://static.wixstatic.com/ugd/d8e7ad_514a8fad839e493e9ffc4ad707872962.pdf,200,application/pdf,84951,PASS,,G7 t=18 «שטח מלבן וריבוע — העמקה» lv=b /worksheets?grade=7&topic=18
5176407fd2764857b73afabc3e8ea473,https://static.wixstatic.com/ugd/d8e7ad_5176407fd2764857b73afabc3e8ea473.pdf,200,application/pdf,112145,PASS,,G7 t=44 «חישובי היקף — צורות מורכבות ואלגברה» lv=c /worksheets?grade=7&topic=44
51c4ed1e225c4325825970d9aca00a05,https://static.wixstatic.com/ugd/d8e7ad_51c4ed1e225c4325825970d9aca00a05.pdf,200,application/pdf,4205952,PASS,,G8 t=41 «הוכחה — שווה שוקיים» lv=a /worksheets?grade=8&topic=41
52bf36b6b0c34c0b94f390c623010a55,https://static.wixstatic.com/ugd/d8e7ad_52bf36b6b0c34c0b94f390c623010a55.pdf,200,application/pdf,1090114,PASS,,G1 t=6 «חיסור בתחום 10» lv=c /worksheets?grade=1&topic=6
52ce097ba42e4fd98e08c9beb5ec7754,https://static.wixstatic.com/ugd/d8e7ad_52ce097ba42e4fd98e08c9beb5ec7754.pdf,200,application/pdf,175797,PASS,,G7 t=8 «מערכת צירים — היכרות וקנה מידה» lv=b /worksheets?grade=7&topic=8
52d5c542bc224c15a3ebd2a156748883,https://static.wixstatic.com/ugd/d8e7ad_52d5c542bc224c15a3ebd2a156748883.pdf,200,application/pdf,220969,PASS,,G9 t=19 «דמיון משולשים» lv=c /worksheets?grade=9&topic=19
52fb4917a43c475abb8a2155fbec6ed5,https://static.wixstatic.com/ugd/d8e7ad_52fb4917a43c475abb8a2155fbec6ed5.pdf,200,application/pdf,86356,PASS,,G4 t=2 «סדר שכנים ועיגול בתחום המיליון» lv=c /worksheets?grade=4&topic=2
5371b06fd311438e9ea47762c679854a,https://static.wixstatic.com/ugd/d8e7ad_5371b06fd311438e9ea47762c679854a.pdf,200,application/pdf,189197,PASS,,G9 t=5 «הפונקציה הריבועית» lv=a /worksheets?grade=9&topic=5
53c57aa1d85f45288d4ffe7e2bb11636,https://static.wixstatic.com/ugd/d8e7ad_53c57aa1d85f45288d4ffe7e2bb11636.pdf,200,application/pdf,80926,PASS,,G4 t=10 «חילוק ארוך ושארית» lv=b /worksheets?grade=4&topic=10
53ce7c8ccf8a4b2baf20dd3077b959fc,https://static.wixstatic.com/ugd/d8e7ad_53ce7c8ccf8a4b2baf20dd3077b959fc.pdf,200,application/pdf,77702,PASS,,G8 t=6 «אחוזים — ייצוגים» lv=a /worksheets?grade=8&topic=6
5427d9b77df24696b66bfc78fec8df61,https://static.wixstatic.com/ugd/d8e7ad_5427d9b77df24696b66bfc78fec8df61.pdf,200,application/pdf,116475,PASS,,G8 t=43 «דמיון משולשים» lv=c /worksheets?grade=8&topic=43
54c5448bd4144627aaa38b219761bae0,https://static.wixstatic.com/ugd/d8e7ad_54c5448bd4144627aaa38b219761bae0.pdf,200,application/pdf,87423,PASS,,G7 t=34 «משוואות חד־שלביות» lv=a /worksheets?grade=7&topic=34
5512b7ecabe44c5792de1a1a93f67d8a,https://static.wixstatic.com/ugd/d8e7ad_5512b7ecabe44c5792de1a1a93f67d8a.pdf,200,application/pdf,62427,PASS,,G5 t=27 «שטח מקבילית והקשר למלבן» lv=b /worksheets?grade=5&topic=27
5525087590c44365ab85c43fa2c66216,https://static.wixstatic.com/ugd/d8e7ad_5525087590c44365ab85c43fa2c66216.pdf,200,application/pdf,87202,PASS,,G7 t=27 «שכיחות יחסית חלק 2 — ניסויים ויציבות» lv=b /worksheets?grade=7&topic=27
5609e8d80c0b43a2bdaaebb90c5f76f8,https://static.wixstatic.com/ugd/d8e7ad_5609e8d80c0b43a2bdaaebb90c5f76f8.pdf,200,application/pdf,62697,PASS,,G4 t=11 «שבר ייצוגים ושמות שקולים» lv=b /worksheets?grade=4&topic=11
565d8a7618b148619387c3132bb74c4d,https://static.wixstatic.com/ugd/d8e7ad_565d8a7618b148619387c3132bb74c4d.pdf,200,application/pdf,1080135,PASS,,G1 t=2 «קוראים כותבים ומייצגים עד 100» lv=a /worksheets?grade=1&topic=2
567aa489fe4c40ed8563025260dfee0d,https://static.wixstatic.com/ugd/d8e7ad_567aa489fe4c40ed8563025260dfee0d.pdf,200,application/pdf,76874,PASS,,G5 t=1 «תובנה מספרית כפל וחילוק בעשרות ומאות» lv=c /worksheets?grade=5&topic=1
56bd82d2c55e45ae8361dda997a8e5bc,https://static.wixstatic.com/ugd/d8e7ad_56bd82d2c55e45ae8361dda997a8e5bc.pdf,200,application/pdf,1082243,PASS,,G1 t=15 «מודדים ומשווים אורך» lv=c /worksheets?grade=1&topic=15
56c0d095329147cc9707159e4f484ce5,https://static.wixstatic.com/ugd/d8e7ad_56c0d095329147cc9707159e4f484ce5.pdf,200,application/pdf,86755,PASS,,G7 t=21 «חוקיות» lv=b /worksheets?grade=7&topic=21
56c7ea92ce4546719d5ba8c655188415,https://static.wixstatic.com/ugd/d8e7ad_56c7ea92ce4546719d5ba8c655188415.pdf,200,application/pdf,69708,PASS,,G8 t=7 «בעיות אחוזים» lv=b /worksheets?grade=8&topic=7
56dd1fc5347943b48fea991334b4d940,https://static.wixstatic.com/ugd/d8e7ad_56dd1fc5347943b48fea991334b4d940.pdf,200,application/pdf,1226882,PASS,,G2 t=1 «חוזרים להרכבות 10 ו 20» lv=c /worksheets?grade=2&topic=1
56f620d49a0d42c78624e80386aea3e0,https://static.wixstatic.com/ugd/d8e7ad_56f620d49a0d42c78624e80386aea3e0.pdf,200,application/pdf,101975,PASS,,G5 t=17 «קריאת גרפים והשוואת נתונים» lv=b /worksheets?grade=5&topic=17
5794d9b0846c4859bfee8541e77ee3f6,https://static.wixstatic.com/ugd/d8e7ad_5794d9b0846c4859bfee8541e77ee3f6.pdf,200,application/pdf,84461,PASS,,G4 t=28 «משולשים מיון ובנייה» lv=a /worksheets?grade=4&topic=28
57ca08aa4a1c4a7e98642f09f7004a96,https://static.wixstatic.com/ugd/d8e7ad_57ca08aa4a1c4a7e98642f09f7004a96.pdf,200,application/pdf,84615,PASS,,G7 t=15 «משולשים מיוחדים» lv=a /worksheets?grade=7&topic=15
5887c0d0837b464a9fa34a05ddea50d0,https://static.wixstatic.com/ugd/d8e7ad_5887c0d0837b464a9fa34a05ddea50d0.pdf,200,application/pdf,115041,PASS,,G6 t=5 «כפל שברים יישום ובקרה» lv=a /worksheets?grade=6&topic=5
58c3cfe666dc4b17a23c97a49fc93705,https://static.wixstatic.com/ugd/d8e7ad_58c3cfe666dc4b17a23c97a49fc93705.pdf,200,application/pdf,137431,PASS,,G9 t=30 «מנסרה משולשת חלק 1 — מבנה ונפח — לכיתה ט׳» lv=a /worksheets?grade=9&topic=30
59408ea089bd442a829c4bb989e86927,https://static.wixstatic.com/ugd/d8e7ad_59408ea089bd442a829c4bb989e86927.pdf,200,application/pdf,126826,PASS,,G7 t=20 «תיבה וקובייה» lv=c /worksheets?grade=7&topic=20
59772635b2fd47b39158f9cf2f0ff807,https://static.wixstatic.com/ugd/d8e7ad_59772635b2fd47b39158f9cf2f0ff807.pdf,200,application/pdf,89888,PASS,,G7 t=38 «סוגריים וחוק הפילוג» lv=b /worksheets?grade=7&topic=38
59ddefb05828412a92662f45af71b4cd,https://static.wixstatic.com/ugd/d8e7ad_59ddefb05828412a92662f45af71b4cd.pdf,200,application/pdf,76674,PASS,,G8 t=22 «טווח הנתונים» lv=a /worksheets?grade=8&topic=22
